epoch	train	val	mae_orig	rmse_orig
68	0.17727732161680856	0.17652879227963528	0.5274710059165955	0.7344502210617065
69	0.18141012887159982	0.17652879227963528	0.5274710059165955	0.7344502210617065
70	0.18020653227965036	0.17523121290890745	0.5277971029281616	0.7299482226371765
71	0.17429607113202414	0.17523121290890745	0.5277971029281616	0.7299482226371765
72	0.18000805543528664	0.17523121290890745	0.5277971029281616	0.7299482226371765
73	0.17653742101457384	0.17523121290890745	0.5277971029281616	0.7299482226371765
74	0.17861365609698826	0.17523121290890745	0.5277971029281616	0.7299482226371765
75	0.17430339919196236	0.17413680324720782	0.5247376561164856	0.7281908988952637
76	0.17582468522919548	0.17413680324720782	0.5247376561164856	0.7281908988952637
77	0.1778717405266232	0.17413680324720782	0.5247376561164856	0.7281908988952637
78	0.17607752813233268	0.17413680324720782	0.5247376561164856	0.7281908988952637
79	0.17823438180817497	0.17413680324720782	0.5247376561164856	0.7281908988952637
80	0.17288512488206229	0.17319138636884762	0.5234523415565491	0.7258244752883911
81	0.17358852922916412	0.17319138636884762	0.5234523415565491	0.7258244752883911
82	0.17586010528935325	0.17319138636884762	0.5234523415565491	0.7258244752883911
83	0.17285645504792532	0.17319138636884762	0.5234523415565491	0.7258244752883911
84	0.17232422365082634	0.17319138636884762	0.5234523415565491	0.7258244752883911
85	0.17504368556870353	0.17221277582553007	0.519335150718689	0.725074291229248
86	0.18164882063865662	0.17221277582553007	0.519335150718689	0.725074291229248
87	0.17205455071396297	0.17221277582553007	0.519335150718689	0.725074291229248
88	0.18076860076851314	0.17221277582553007	0.519335150718689	0.725074291229248
89	0.17226537399821812	0.17221277582553007	0.519335150718689	0.725074291229248
90	0.17307649221685198	0.17136422111544497	0.518039882183075	0.7229586243629456
91	0.17132119172149235	0.17136422111544497	0.518039882183075	0.7229586243629456
92	0.1739665468533834	0.17136422111544497	0.518039882183075	0.7229586243629456
93	0.1828753716415829	0.17136422111544497	0.518039882183075	0.7229586243629456
94	0.17342103024323782	0.17136422111544497	0.518039882183075	0.7229586243629456
95	0.17420401175816855	0.170897922774618	0.5144597887992859	0.7235351204872131
96	0.17507660885651907	0.170897922774618	0.5144597887992859	0.7235351204872131
97	0.18105563521385193	0.170897922774618	0.5144597887992859	0.7235351204872131
98	0.16928683718045553	0.170897922774618	0.5144597887992859	0.7235351204872131
99	0.1714729600482517	0.170897922774618	0.5144597887992859	0.7235351204872131
100	0.172775376174185	0.16996865193973215	0.5169611573219299	0.7190549969673157
101	0.1717545208003786	0.16996865193973215	0.5169611573219299	0.7190549969673157
102	0.1704512039820353	0.16996865193973215	0.5169611573219299	0.7190549969673157
103	0.17236512071556515	0.16996865193973215	0.5169611573219299	0.7190549969673157
104	0.1707770542965995	0.16996865193973215	0.5169611573219299	0.7190549969673157
105	0.1782486935456594	0.16923871705698412	0.5145424008369446	0.7179324626922607
106	0.17235132720735338	0.16923871705698412	0.5145424008369446	0.7179324626922607
107	0.16794115470515358	0.16923871705698412	0.5145424008369446	0.7179324626922607
108	0.1751657028992971	0.16923871705698412	0.5145424008369446	0.7179324626922607
109	0.1734343386358685	0.16923871705698412	0.5145424008369446	0.7179324626922607
110	0.171032609211074	0.16852504580981972	0.512975811958313	0.7164024114608765
111	0.17367079854011536	0.16852504580981972	0.512975811958313	0.7164024114608765
112	0.17149671415487924	0.16852504580981972	0.512975811958313	0.7164024114608765
113	0.17027921146816677	0.16852504580981972	0.512975811958313	0.7164024114608765
114	0.16831291715304056	0.16852504580981972	0.512975811958313	0.7164024114608765
115	0.16755038334263694	0.16770543920439343	0.5106047987937927	0.7149271965026855
116	0.17095210320419735	0.16770543920439343	0.5106047987937927	0.7149271965026855
117	0.171582645840115	0.16770543920439343	0.5106047987937927	0.7149271965026855
118	0.16571938494841257	0.16770543920439343	0.5106047987937927	0.7149271965026855
119	0.171919208433893	0.16770543920439343	0.5106047987937927	0.7149271965026855
120	0.16800985733668009	0.16698524321234504	0.5109368562698364	0.7123571038246155
121	0.17389762732717726	0.16698524321234504	0.5109368562698364	0.7123571038246155
122	0.16744236813651192	0.16698524321234504	0.5109368562698364	0.7123571038246155
123	0.17848744988441467	0.16698524321234504	0.5109368562698364	0.7123571038246155
124	0.16994750996430716	0.16698524321234504	0.5109368562698364	0.7123571038246155
125	0.16494463053014544	0.16643225869467093	0.5061488151550293	0.7130277156829834
126	0.17459598845905727	0.16643225869467093	0.5061488151550293	0.7130277156829834
127	0.16544660925865173	0.16643225869467093	0.5061488151550293	0.7130277156829834
128	0.16675940818256801	0.16643225869467093	0.5061488151550293	0.7130277156829834
129	0.16886524359385172	0.16643225869467093	0.5061488151550293	0.7130277156829834
130	0.16578701635201773	0.16571611835975056	0.5088276267051697	0.7091677188873291
131	0.16759439806143442	0.16571611835975056	0.5088276267051697	0.7091677188873291
132	0.16889364189571804	0.16571611835975056	0.5088276267051697	0.7091677188873291
133	0.16432146728038788	0.16571611835975056	0.5088276267051697	0.7091677188873291
134	0.1668793128596412	0.16571611835975056	0.5088276267051697	0.7091677188873291
135	0.16494731108347574	0.16506354222001957	0.5048096776008606	0.7091678977012634
136	0.16676896810531616	0.16506354222001957	0.5048096776008606	0.7091678977012634
137	0.16820660564634535	0.16506354222001957	0.5048096776008606	0.7091678977012634
138	0.16895516051186454	0.16506354222001957	0.5048096776008606	0.7091678977012634
139	0.16875598827997842	0.16506354222001957	0.5048096776008606	0.7091678977012634
140	0.16912336647510529	0.16449555512084518	0.503215491771698	0.7081320881843567
141	0.16993332571453518	0.16449555512084518	0.503215491771698	0.7081320881843567
142	0.1648806846804089	0.16449555512084518	0.503215491771698	0.7081320881843567
143	0.17213672233952415	0.16449555512084518	0.503215491771698	0.7081320881843567
144	0.16930032273133597	0.16449555512084518	0.503215491771698	0.7081320881843567
145	0.16910815073384178	0.1639795804670615	0.5006378889083862	0.7076277136802673
146	0.16287587583065033	0.1639795804670615	0.5006378889083862	0.7076277136802673
147	0.16540570225980547	0.1639795804670615	0.5006378889083862	0.7076277136802673
148	0.16927960183885363	0.1639795804670615	0.5006378889083862	0.7076277136802673
149	0.1648659904797872	0.1639795804670615	0.5006378889083862	0.7076277136802673
150	0.16358275877104866	0.16329591322776882	0.502171516418457	0.7046350240707397
151	0.16316958434051937	0.16329591322776882	0.502171516418457	0.7046350240707397
152	0.16211926109260982	0.16329591322776882	0.502171516418457	0.7046350240707397
153	0.16679448551601833	0.16329591322776882	0.502171516418457	0.7046350240707397
154	0.16918129391140407	0.16329591322776882	0.502171516418457	0.7046350240707397
155	0.1663021163807975	0.16271784982477971	0.5000553727149963	0.7037200927734375
156	0.16091792616579267	0.16271784982477971	0.5000553727149963	0.7037200927734375
157	0.16235123574733734	0.16271784982477971	0.5000553727149963	0.7037200927734375
158	0.16491860979133183	0.16271784982477971	0.5000553727149963	0.7037200927734375
159	0.1655745572514004	0.16271784982477971	0.5000553727149963	0.7037200927734375
160	0.16396716899342006	0.16217654897261036	0.4997876286506653	0.7020685076713562
161	0.1648726678556866	0.16217654897261036	0.4997876286506653	0.7020685076713562
162	0.1647848685582479	0.16217654897261036	0.4997876286506653	0.7020685076713562
163	0.16544105609258017	0.16217654897261036	0.4997876286506653	0.7020685076713562
164	0.16441700359185538	0.16217654897261036	0.4997876286506653	0.7020685076713562
165	0.16231438020865122	0.16149094758569732	0.49789878726005554	0.7007169723510742
166	0.16287478473451403	0.16149094758569732	0.49789878726005554	0.7007169723510742
167	0.16563560565312704	0.16149094758569732	0.49789878726005554	0.7007169723510742
168	0.16544348167048561	0.16149094758569732	0.49789878726005554	0.7007169723510742
169	0.16430037717024484	0.16149094758569732	0.49789878726005554	0.7007169723510742
170	0.16501456499099731	0.16089395751324734	0.4975420832633972	0.6990053057670593
171	0.15865435782406065	0.16089395751324734	0.4975420832633972	0.6990053057670593
172	0.16114112238089243	0.16089395751324734	0.4975420832633972	0.6990053057670593
173	0.16270717481772104	0.16089395751324734	0.4975420832633972	0.6990053057670593
174	0.16078623135884604	0.16089395751324734	0.4975420832633972	0.6990053057670593
175	0.16595912641949123	0.16023520801880564	0.4954022467136383	0.6979193687438965
176	0.16547976434230804	0.16023520801880564	0.4954022467136383	0.6979193687438965
177	0.16326540377404955	0.16023520801880564	0.4954022467136383	0.6979193687438965
178	0.16311752961741555	0.16023520801880564	0.4954022467136383	0.6979193687438965
179	0.16482208006911808	0.16023520801880564	0.4954022467136383	0.6979193687438965
180	0.15903869602415296	0.15954555328502212	0.4933810532093048	0.6964462399482727
181	0.16481290260950723	0.15954555328502212	0.4933810532093048	0.6964462399482727
182	0.16119435760709974	0.15954555328502212	0.4933810532093048	0.6964462399482727
183	0.1570869286855062	0.15954555328502212	0.4933810532093048	0.6964462399482727
184	0.15858320726288688	0.15954555328502212	0.4933810532093048	0.6964462399482727
185	0.15975837906201681	0.15894640508548233	0.49078434705734253	0.6958689093589783
186	0.1591562959882948	0.15894640508548233	0.49078434705734253	0.6958689093589783
187	0.16142111354404026	0.15894640508548233	0.49078434705734253	0.6958689093589783
188	0.1599260022242864	0.15894640508548233	0.49078434705734253	0.6958689093589783
189	0.16323791444301605	0.15894640508548233	0.49078434705734253	0.6958689093589783
190	0.15972992777824402	0.15844701761885208	0.49052736163139343	0.6942697763442993
191	0.15851429104804993	0.15844701761885208	0.49052736163139343	0.6942697763442993
192	0.16341430611080593	0.15844701761885208	0.49052736163139343	0.6942697763442993
193	0.16199607319302028	0.15844701761885208	0.49052736163139343	0.6942697763442993
194	0.15848708318339455	0.15844701761885208	0.49052736163139343	0.6942697763442993
195	0.1608996010488934	0.15854131517022155	0.49626705050468445	0.6919338703155518
196	0.1627101865079668	0.15854131517022155	0.49626705050468445	0.6919338703155518
197	0.16831064224243164	0.15854131517022155	0.49626705050468445	0.6919338703155518
198	0.16220142940680185	0.15854131517022155	0.49626705050468445	0.6919338703155518
199	0.15720737311575148	0.15854131517022155	0.49626705050468445	0.6919338703155518
200	0.1613146811723709	0.1581641230010247	0.49614137411117554	0.6906574368476868
201	0.1612616495953666	0.1581641230010247	0.49614137411117554	0.6906574368476868
202	0.15882363418738046	0.1581641230010247	0.49614137411117554	0.6906574368476868
203	0.15986429651578268	0.1581641230010247	0.49614137411117554	0.6906574368476868
204	0.16085768904950884	0.1581641230010247	0.49614137411117554	0.6906574368476868
205	0.16074756450123256	0.15690712700056475	0.4870738983154297	0.6909262537956238
206	0.1597378071811464	0.15690712700056475	0.4870738983154297	0.6909262537956238
207	0.15733605954382154	0.15690712700056475	0.4870738983154297	0.6909262537956238
208	0.16730684869819218	0.15690712700056475	0.4870738983154297	0.6909262537956238
209	0.15694350997606912	0.15690712700056475	0.4870738983154297	0.6909262537956238
210	0.15564512378639644	0.1564664677825085	0.4868859052658081	0.6895986795425415
211	0.15366083631912866	0.1564664677825085	0.4868859052658081	0.6895986795425415
212	0.1551281362771988	0.1564664677825085	0.4868859052658081	0.6895986795425415
213	0.15740734338760376	0.1564664677825085	0.4868859052658081	0.6895986795425415
214	0.15793254143661922	0.1564664677825085	0.4868859052658081	0.6895986795425415
215	0.1557062582837211	0.15600956283336462	0.4847669303417206	0.6891509294509888
216	0.15751191476980844	0.15600956283336462	0.4847669303417206	0.6891509294509888
217	0.15109018319182926	0.15600956283336462	0.4847669303417206	0.6891509294509888
218	0.1581482920381758	0.15600956283336462	0.4847669303417206	0.6891509294509888
219	0.1573628005054262	0.15600956283336462	0.4847669303417206	0.6891509294509888
220	0.15882975028620827	0.15553758021935013	0.4854450821876526	0.6871923208236694
221	0.15344531171851689	0.15553758021935013	0.4854450821876526	0.6871923208236694
222	0.15726099908351898	0.15553758021935013	0.4854450821876526	0.6871923208236694
223	0.16354356706142426	0.15553758021935013	0.4854450821876526	0.6871923208236694
224	0.1522210074795617	0.15553758021935013	0.4854450821876526	0.6871923208236694
225	0.15509586036205292	0.15491567887077035	0.4828275442123413	0.6863431930541992
226	0.152624206410514	0.15491567887077035	0.4828275442123413	0.6863431930541992
227	0.15524717337555355	0.15491567887077035	0.4828275442123413	0.6863431930541992
228	0.15477901697158813	0.15491567887077035	0.4828275442123413	0.6863431930541992
229	0.15874788661797842	0.15491567887077035	0.4828275442123413	0.6863431930541992
230	0.1540698061386744	0.154571637857792	0.48227107524871826	0.6853869557380676
231	0.16451371047231886	0.154571637857792	0.48227107524871826	0.6853869557380676
232	0.15622037814723122	0.154571637857792	0.48227107524871826	0.6853869557380676
233	0.1543013999859492	0.154571637857792	0.48227107524871826	0.6853869557380676
234	0.1574664811293284	0.154571637857792	0.48227107524871826	0.6853869557380676
235	0.15611355503400168	0.15426419224849966	0.48325011134147644	0.6843569278717041
236	0.15889708366658953	0.15426419224849966	0.48325011134147644	0.6843569278717041
237	0.15742020971245235	0.15426419224849966	0.48325011134147644	0.6843569278717041
238	0.153873301214642	0.15426419224849966	0.48325011134147644	0.6843569278717041
239	0.1619830611679289	0.15426419224849966	0.48325011134147644	0.6843569278717041
240	0.1542653457985984	0.15392244901767996	0.47671255469322205	0.6858291029930115
241	0.15614524649249184	0.15392244901767996	0.47671255469322205	0.6858291029930115
242	0.1556536936097675	0.15392244901767996	0.47671255469322205	0.6858291029930115
243	0.15422859456804064	0.15392244901767996	0.47671255469322205	0.6858291029930115
244	0.1563270092010498	0.15392244901767996	0.47671255469322205	0.6858291029930115
245	0.15621612634923723	0.15342781028544256	0.47609034180641174	0.6843294501304626
246	0.15799194077650705	0.15342781028544256	0.47609034180641174	0.6843294501304626
247	0.15770532025231254	0.15342781028544256	0.47609034180641174	0.6843294501304626
248	0.15306053393416935	0.15342781028544256	0.47609034180641174	0.6843294501304626
249	0.16232410073280334	0.15342781028544256	0.47609034180641174	0.6843294501304626
250	0.1543491995996899	0.15313747802446054	0.47535228729248047	0.6839654445648193
251	0.14995736380418143	0.15313747802446054	0.47535228729248047	0.6839654445648193
252	0.1574877550204595	0.15313747802446054	0.47535228729248047	0.6839654445648193
253	0.15101704001426697	0.15313747802446054	0.47535228729248047	0.6839654445648193
254	0.15615620381302303	0.15313747802446054	0.47535228729248047	0.6839654445648193
255	0.15436499151918623	0.15273855256941893	0.47490939497947693	0.6829975843429565
256	0.1562461538447274	0.15273855256941893	0.47490939497947693	0.6829975843429565
257	0.15747682087951237	0.15273855256941893	0.47490939497947693	0.6829975843429565
258	0.15475226938724518	0.15273855256941893	0.47490939497947693	0.6829975843429565
259	0.15091574357615578	0.15273855256941893	0.47490939497947693	0.6829975843429565
260	0.15497936639520857	0.15220831311488336	0.47507891058921814	0.6813137531280518
261	0.15661201377709708	0.15220831311488336	0.47507891058921814	0.6813137531280518
262	0.15477462112903595	0.15220831311488336	0.47507891058921814	0.6813137531280518
263	0.15527711311976114	0.15220831311488336	0.47507891058921814	0.6813137531280518
264	0.1540860715839598	0.15220831311488336	0.47507891058921814	0.6813137531280518
265	0.15792326629161835	0.15187775719073393	0.47706153988838196	0.6792647838592529
266	0.14897847175598145	0.15187775719073393	0.47706153988838196	0.6792647838592529
267	0.15252598292297787	0.15187775719073393	0.47706153988838196	0.6792647838592529
268	0.14980457640356487	0.15187775719073393	0.47706153988838196	0.6792647838592529
269	0.1546629766623179	0.15187775719073393	0.47706153988838196	0.6792647838592529
270	0.15361036856969199	0.15137589162634324	0.4731988310813904	0.6792925596237183
271	0.15573045942518446	0.15137589162634324	0.4731988310813904	0.6792925596237183
272	0.15167761676841313	0.15137589162634324	0.4731988310813904	0.6792925596237183
273	0.14966767529646555	0.15137589162634324	0.4731988310813904	0.6792925596237183
274	0.15009344783094195	0.15137589162634324	0.4731988310813904	0.6792925596237183
275	0.15041475163565743	0.15096629255039748	0.47330594062805176	0.6780685782432556
276	0.15280668106344011	0.15096629255039748	0.47330594062805176	0.6780685782432556
277	0.15389330022864872	0.15096629255039748	0.47330594062805176	0.6780685782432556
278	0.1493344008922577	0.15096629255039748	0.47330594062805176	0.6780685782432556
279	0.14786696351236767	0.15096629255039748	0.47330594062805176	0.6780685782432556
280	0.15550694366296133	0.1506420430517936	0.4716394543647766	0.6777283549308777
281	0.1522610220644209	0.1506420430517936	0.4716394543647766	0.6777283549308777
282	0.14936035871505737	0.1506420430517936	0.4716394543647766	0.6777283549308777
283	0.15704327656163108	0.1506420430517936	0.4716394543647766	0.6777283549308777
284	0.14935640494028726	0.1506420430517936	0.4716394543647766	0.6777283549308777
285	0.14700693719916874	0.1503099937771642	0.47395387291908264	0.6754055619239807
286	0.15813080304198796	0.1503099937771642	0.47395387291908264	0.6754055619239807
287	0.1460687220096588	0.1503099937771642	0.47395387291908264	0.6754055619239807
288	0.15198494493961334	0.1503099937771642	0.47395387291908264	0.6754055619239807
289	0.1544345286157396	0.1503099937771642	0.47395387291908264	0.6754055619239807
290	0.15092331005467308	0.14991506691588913	0.4721623659133911	0.6751692891120911
291	0.15059026247925228	0.14991506691588913	0.4721623659133911	0.6751692891120911
292	0.1511534121301439	0.14991506691588913	0.4721623659133911	0.6751692891120911
293	0.15275915298197004	0.14991506691588913	0.4721623659133911	0.6751692891120911
294	0.15041552815172407	0.14991506691588913	0.4721623659133911	0.6751692891120911
295	0.14792610042625004	0.14976138604241748	0.47353312373161316	0.6740285754203796
296	0.1462698553999265	0.14976138604241748	0.47353312373161316	0.6740285754203796
297	0.14725538922680748	0.14976138604241748	0.47353312373161316	0.6740285754203796
298	0.15271809531582725	0.14976138604241748	0.47353312373161316	0.6740285754203796
299	0.1487389968501197	0.14976138604241748	0.47353312373161316	0.6740285754203796
300	0.15365533530712128	0.14958677377349647	0.47314903140068054	0.6739702820777893
301	0.15042821400695378	0.14958677377349647	0.47314903140068054	0.6739702820777893
302	0.14946596655580732	0.14958677377349647	0.47314903140068054	0.6739702820777893
303	0.15093092454804313	0.14958677377349647	0.47314903140068054	0.6739702820777893
304	0.14983958999315897	0.14958677377349647	0.47314903140068054	0.6739702820777893
305	0.15143578085634443	0.1491038160499676	0.46830853819847107	0.6742679476737976
306	0.14761187467310163	0.1491038160499676	0.46830853819847107	0.6742679476737976
307	0.14809582299656338	0.1491038160499676	0.46830853819847107	0.6742679476737976
308	0.14994129869672987	0.1491038160499676	0.46830853819847107	0.6742679476737976
309	0.15493820276525286	0.1491038160499676	0.46830853819847107	0.6742679476737976
310	0.15026855137613085	0.14878839185071546	0.46739500761032104	0.6735084056854248
311	0.15661231345600551	0.14878839185071546	0.46739500761032104	0.6735084056854248
312	0.14790624380111694	0.14878839185071546	0.46739500761032104	0.6735084056854248
313	0.15396583742565578	0.14878839185071546	0.46739500761032104	0.6735084056854248
314	0.15023407505618203	0.14878839185071546	0.46739500761032104	0.6735084056854248
315	0.14890439477231768	0.14848670548246812	0.4667167365550995	0.6728034615516663
316	0.14744511743386587	0.14848670548246812	0.4667167365550995	0.6728034615516663
317	0.14562430481115976	0.14848670548246812	0.4667167365550995	0.6728034615516663
318	0.15126322872108883	0.14848670548246812	0.4667167365550995	0.6728034615516663
319	0.1474629044532776	0.14848670548246812	0.4667167365550995	0.6728034615516663
320	0.1501965969800949	0.1481385731188826	0.4655356705188751	0.6721736788749695
321	0.14294969704416063	0.1481385731188826	0.4655356705188751	0.6721736788749695
322	0.14671224852403006	0.1481385731188826	0.4655356705188751	0.6721736788749695
323	0.14821746945381165	0.1481385731188826	0.4655356705188751	0.6721736788749695
324	0.152906381421619	0.1481385731188826	0.4655356705188751	0.6721736788749695
325	0.14719608591662514	0.1478015475494917	0.46686428785324097	0.6703873872756958
326	0.1525448246134652	0.1478015475494917	0.46686428785324097	0.6703873872756958
327	0.14697626564237806	0.1478015475494917	0.46686428785324097	0.6703873872756958
328	0.1515168845653534	0.1478015475494917	0.46686428785324097	0.6703873872756958
329	0.1483772032790714	0.1478015475494917	0.46686428785324097	0.6703873872756958
330	0.14937094847361246	0.1475333243377449	0.4648694694042206	0.6704508662223816
331	0.14478994574811724	0.1475333243377449	0.4648694694042206	0.6704508662223816
332	0.1505658742454317	0.1475333243377449	0.4648694694042206	0.6704508662223816
333	0.14711046550008985	0.1475333243377449	0.4648694694042206	0.6704508662223816
334	0.14697556528780195	0.1475333243377449	0.4648694694042206	0.6704508662223816
335	0.1511844644943873	0.14730368508386982	0.4624772369861603	0.670906126499176
336	0.15155226157771218	0.14730368508386982	0.4624772369861603	0.670906126499176
337	0.14745651516649458	0.14730368508386982	0.4624772369861603	0.670906126499176
338	0.15017829835414886	0.14730368508386982	0.4624772369861603	0.670906126499176
339	0.14576415965954462	0.14730368508386982	0.4624772369861603	0.670906126499176
340	0.1494830631547504	0.14739206236924313	0.46854087710380554	0.6687350869178772
341	0.14993492431110805	0.14739206236924313	0.46854087710380554	0.6687350869178772
342	0.14945138659742144	0.14739206236924313	0.46854087710380554	0.6687350869178772
343	0.14385783010058933	0.14739206236924313	0.46854087710380554	0.6687350869178772
344	0.14959895610809326	0.14739206236924313	0.46854087710380554	0.6687350869178772
345	0.14955227904849583	0.14680494622204654	0.4660532772541046	0.6673992872238159
346	0.14628959695498148	0.14680494622204654	0.4660532772541046	0.6673992872238159
347	0.14750195874108207	0.14680494622204654	0.4660532772541046	0.6673992872238159
348	0.15156359639432695	0.14680494622204654	0.4660532772541046	0.6673992872238159
349	0.1511433869600296	0.14680494622204654	0.4660532772541046	0.6673992872238159
350	0.15093848605950674	0.1466325548037078	0.46628114581108093	0.6667385101318359
351	0.1492568684948815	0.1466325548037078	0.46628114581108093	0.6667385101318359
352	0.14915185007784101	0.1466325548037078	0.46628114581108093	0.6667385101318359
353	0.14610586729314592	0.1466325548037078	0.46628114581108093	0.6667385101318359
354	0.14898188246621025	0.1466325548037078	0.46628114581108093	0.6667385101318359
355	0.14448716243108115	0.14637756474720415	0.46525415778160095	0.6664630174636841
356	0.15175036754873064	0.14637756474720415	0.46525415778160095	0.6664630174636841
357	0.1437632722987069	0.14637756474720415	0.46525415778160095	0.6664630174636841
358	0.1534897569153044	0.14637756474720415	0.46525415778160095	0.6664630174636841
359	0.1471483094824685	0.14637756474720415	0.46525415778160095	0.6664630174636841
360	0.1493591566880544	0.14605680627878323	0.46242234110832214	0.6665337085723877
361	0.15007834302054512	0.14605680627878323	0.46242234110832214	0.6665337085723877
362	0.14951332244608137	0.14605680627878323	0.46242234110832214	0.6665337085723877
363	0.14136548257536358	0.14605680627878323	0.46242234110832214	0.6665337085723877
364	0.15349386632442474	0.14605680627878323	0.46242234110832214	0.6665337085723877
365	0.14198477317889532	0.14584206737751185	0.4635222554206848	0.6655746102333069
366	0.14718006385697258	0.14584206737751185	0.4635222554206848	0.6655746102333069
367	0.14806009166770512	0.14584206737751185	0.4635222554206848	0.6655746102333069
368	0.15068056682745615	0.14584206737751185	0.4635222554206848	0.6655746102333069
